lng,lat,citycode,csq,ind_code2,ind_code3,ind_code4,employment
116.395645,39.92998578,1101,1,19,192,1921,107
116.395645,39.92998578,1101,1,18,181,1810,208
116.1376841,40.17116578,1101,1,30,302,3021,744
116.3960217,39.76916492,1101,1,39,396,3969,817
116.395645,39.92998578,1101,1,21,213,2130,338
117.1393627,40.16301347,1101,1,36,366,3660,692
116.395645,39.92998578,1101,1,26,264,2641,290
116.395645,39.92998578,1101,1,34,348,3484,394
116.7134186,39.68923601,1101,1,18,182,1820,515
116.395645,39.92998578,1101,1,35,359,3592,621
116.121182,39.91058882,1101,1,35,351,3511,150
116.7029819,40.36358303,1101,1,36,366,3660,515
116.6420905,40.30953718,1101,1,33,338,3382,183
116.395645,39.92998578,1101,1,35,359,3599,286
115.3410969,38.29628208,1306,1,17,171,1712,456
115.2987495,37.92412188,1301,1,33,339,3399,414
116.2742124,38.78501527,1309,1,37,375,3751,473
116.5692365,37.88084016,1309,1,30,305,3054,194
118.135636,39.57258305,1302,1,13,137,1371,546
117.2368221,38.0095328,1309,1,33,335,3352,197
116.3920452,38.95624196,1310,1,38,383,3831,101
114.9660077,38.54121936,1306,1,26,262,2622,127
117.2589464,38.09909105,1309,1,33,335,3352,476
115.8206559,38.491676,1309,1,19,193,1931,78
114.6461556,38.04023556,1301,1,34,347,3475,689
116.8155775,39.98478229,1310,1,35,355,3551,495
116.8638065,38.29761535,1309,1,33,335,3352,121
116.4057289,39.09469659,1310,1,35,352,3525,444
117.2202968,39.17314893,1309,1,35,351,3512,507
117.0036821,39.67709418,1310,1,36,366,3660,459
118.1729608,39.70153964,1302,1,40,401,4011,160
114.4574361,38.5466953,1301,1,36,366,3660,423
114.5205148,36.66074826,1301,1,35,352,3521,42
117.3817013,38.48412714,1309,1,37,376,3761,463
114.0757214,38.09366602,1301,1,6,61,610,404
115.2607603,37.90148429,1301,1,19,193,1931,91
118.3713891,40.23850766,1302,1,8,81,810,291
117.2351006,38.00317728,1309,1,33,335,3352,293
115.0354353,40.56015154,1307,1,31,313,3130,163
114.8730357,38.72453379,1306,1,31,313,3130,510
115.2218543,37.94055424,1301,1,19,192,1921,225
117.1617706,38.10728135,1309,1,33,335,3352,165
114.5409961,40.73268454,1307,1,13,139,1399,322
116.6289268,39.1347457,1310,1,31,314,3140,336
115.2606593,37.89713457,1301,1,19,193,1931,510
116.1632141,38.74110464,1309,1,33,334,3340,224
116.0597175,39.13405974,1306,1,19,192,1922,450
119.0286223,39.26139609,1302,1,30,307,3073,598
115.3348267,38.39373999,1306,1,17,171,1711,320
115.9990536,39.48248181,1306,1,34,342,3429,268
117.1534619,38.11023698,1309,1,33,335,3352,366
115.669282,38.52823214,1306,1,19,191,1910,331
115.4919504,39.35355952,1309,1,37,373,3732,455
114.5220818,38.04895831,1301,1,31,313,3130,383
117.400217,38.40152185,1309,1,36,366,3660,565
115.669282,38.52823214,1306,1,19,191,1910,380
116.2715928,38.48372143,1309,1,26,266,2661,210
116.1632141,38.74110464,1309,1,30,306,3061,120
116.8627138,38.3021387,1309,1,29,291,2914,363
116.0545311,39.49697163,1306,1,33,331,3311,125
115.8922227,40.95602626,1307,1,8,81,810,166
117.9338225,40.99252105,1308,1,34,344,3443,470
116.6687325,39.49133417,1310,1,20,203,2032,605
118.8093916,39.89596539,1302,1,8,81,810,405
114.7622708,38.37757803,1301,1,23,231,2311,437
114.5875396,38.1757819,1301,1,29,292,2923,684
118.1338103,39.47189783,1302,1,26,261,2614,394
114.9382399,36.36896932,1306,1,30,302,3021,173
115.2540217,39.31756605,1306,1,10,109,1099,563
114.4743438,37.95493263,1301,1,38,389,3899,271
118.1834506,39.65053092,1302,1,35,351,3516,138
114.9643074,38.13857667,1301,1,19,192,1929,587
114.5838149,38.41461185,1301,1,31,314,3140,331
114.5220818,38.04895831,1301,1,26,265,2651,318
114.2895534,37.62813245,1301,1,8,81,810,249
114.8164758,38.05493638,1301,1,17,177,1771,285
114.6329678,37.90616081,1301,1,17,171,1712,464
116.4415346,39.23651649,1310,1,26,261,2614,334
116.2438576,37.9998507,1309,1,31,313,3130,114
118.8967114,39.4475987,1302,1,13,137,1371,506
114.7069294,38.03437619,1301,1,27,272,2720,100
115.0015699,38.13043971,1301,1,19,192,1929,379
116.6265282,38.0877312,1309,1,35,352,3525,113
116.8638065,38.29761535,1309,1,36,366,3660,249
114.4274049,40.67946391,1307,1,31,313,3130,149
116.5854568,37.88256846,1309,1,34,346,3468,277
118.1429852,39.51830843,1302,1,34,343,3434,300
116.0476845,39.13899136,1306,1,19,192,1922,179
125.3448993,43.99825241,1308,1,8,81,810,354
116.8757319,38.28552712,1309,1,15,151,1513,317
117.118574,39.7718567,1310,1,32,326,3262,92
117.8955677,40.07117922,1302,1,35,351,3511,83
117.2202968,39.17314893,1301,1,14,149,1495,248
114.554748,38.42018148,1301,1,13,132,1320,413
115.8858161,38.42220712,1309,1,13,135,1352,249
119.0129676,39.22998967,1302,1,46,462,4620,359
118.5824713,39.26753735,1302,1,18,181,1810,323
115.8070336,38.71731385,1306,1,17,177,1772,362
118.0594904,39.78990941,1302,1,31,314,3140,403
115.2580236,37.89305224,1301,1,19,193,1931,145
117.2202968,39.17314893,1301,1,6,61,610,447
114.395799,37.98197832,1301,1,13,137,1371,353
115.9990536,39.48248181,1306,1,45,450,4500,356
114.5702013,38.22707254,1301,1,38,382,3821,336
117.9338225,40.99252105,1308,1,6,61,610,998
114.4637391,38.43803486,1301,1,15,152,1524,295
114.6065357,41.78459527,1307,1,13,131,1310,321
104.1141293,37.55033947,1310,1,29,291,2912,155
115.0917383,37.9911451,1301,1,17,171,1711,380
116.6296263,38.07564899,1309,1,35,359,3591,95
114.8937815,40.81118849,1307,1,30,302,3021,192
114.660664,38.70661221,1306,1,24,243,2431,477
117.9338225,40.99252105,1308,1,8,81,810,246
114.461179,38.25479175,1301,1,33,335,3351,272
114.7082414,37.84683452,1301,1,17,171,1711,182
115.057407,38.46583916,1306,1,33,334,3340,321
116.747732,38.16505198,1309,1,39,393,3939,100
114.8164758,38.05493638,1301,1,13,135,1353,369
115.7739215,38.52174175,1306,1,19,193,1932,68
116.395645,39.92998578,1101,1,35,359,3591,341
116.395645,39.92998578,1101,1,39,396,3963,162
116.7999084,40.35224819,1102,1,37,371,3713,277
116.4982394,39.99126067,1101,1,39,396,3969,400
116.4316021,39.83114335,1101,1,34,341,3412,474
116.4549824,39.8410691,1101,1,20,202,2029,224
116.4977898,39.91914991,1101,1,40,401,4011,212
117.2108131,39.1439299,1201,1,22,222,2221,392
117.2108131,39.1439299,1201,1,33,333,3333,206
117.2108131,39.1439299,1201,1,35,357,3571,967
117.2108131,39.1439299,1201,1,34,344,3443,199
117.2108131,39.1439299,1201,1,26,266,2669,325
117.2108131,39.1439299,1202,1,31,314,3140,175
117.0554257,38.84381709,1202,1,31,314,3140,328
117.2108131,39.1439299,1201,1,29,292,2929,246
117.2533119,39.19707726,1201,1,35,353,3531,435
117.1114113,39.24445743,1201,1,27,276,2760,139
117.2197018,38.9034127,1201,1,36,366,3660,219
117.3758435,39.26876071,1201,1,39,397,3971,146
116.9358184,38.85846434,1202,1,33,334,3340,249
117.2108131,39.1439299,1201,1,34,343,3432,315
117.2108131,39.1439299,1201,1,34,344,3444,317
117.2108131,39.1439299,1201,1,30,305,3059,335
117.2108131,39.1439299,1202,1,42,421,4210,226
117.2425544,39.256678,1201,1,34,346,3462,295
117.825644,39.24468337,1201,1,46,461,4610,177
117.4520647,40.23470542,1202,1,15,151,1515,222
117.2108131,39.1439299,1201,1,24,243,2437,165
117.2108131,39.1439299,1201,1,18,181,1810,414
117.273401,39.06004765,1201,1,14,149,1499,572
117.2108131,39.1439299,1201,1,38,383,3831,265
117.1958826,39.2707752,1201,1,33,334,3340,161
117.2752,39.77145064,1201,1,13,132,1320,109
117.6679745,39.03651242,1201,1,14,149,1492,879
117.8284574,39.35436855,1202,1,23,231,2319,370
117.2108131,39.1439299,1202,1,31,314,3140,320
117.1867232,39.23018594,1201,1,34,346,3463,108
117.2108131,39.1439299,1201,1,22,222,2221,265
117.2108131,39.1439299,1201,1,35,358,3581,231
117.2108131,39.1439299,1201,1,36,366,3660,145
117.2108131,39.1439299,1201,1,36,366,3660,388
117.3967439,39.76586549,1201,1,30,302,3021,243
117.1933614,39.21465407,1201,1,23,231,2319,353
117.2108131,39.1439299,1202,1,13,132,1320,274
117.2108131,39.1439299,1202,1,13,132,1320,827
117.689424,39.381561,1202,1,41,419,4190,377
117.8121011,39.28675416,1202,1,29,292,2929,193
117.7602943,39.07509774,1201,1,33,333,3331,1447
117.2108131,39.1439299,1201,1,35,352,3525,575
117.2108131,39.1439299,1201,1,33,331,3311,334
117.2221246,39.07138747,1201,1,37,376,3761,507
117.2108131,39.1439299,1201,1,21,213,2130,166
117.2108131,39.1439299,1201,1,39,397,3971,638
117.0670846,39.14746479,1201,1,34,344,3442,396
117.7273512,39.05996892,1201,1,36,366,3660,384
116.9478344,38.82746939,1202,1,31,314,3140,48
117.2328609,39.57563077,1201,1,18,181,1810,483
117.4268128,38.92650316,1201,1,26,264,2641,68
117.2108131,39.1439299,1202,1,42,421,4210,122
117.2108131,39.1439299,1201,1,33,339,3399,58
117.0194665,38.80549802,1202,1,31,314,3140,302
117.2108131,39.1439299,1201,1,30,302,3021,511
117.0023361,38.90789101,1202,1,36,366,3660,231
117.3199481,39.03103671,1201,1,19,195,1954,373
117.1143962,39.28229236,1201,1,31,314,3140,555
117.2108131,39.1439299,1202,1,31,314,3140,420
117.2108131,39.1439299,1201,1,36,366,3660,76
117.4222209,38.92389292,1201,1,33,338,3382,435
117.2108131,39.1439299,1202,1,33,334,3340,136
117.7259064,39.08622773,1201,1,34,343,3432,408
117.2241636,39.14653252,1201,1,26,265,2659,89
117.2108131,39.1439299,1201,1,33,339,3399,335
117.1197811,38.83607759,1202,1,31,314,3140,580
117.7328567,39.51242956,1202,1,41,419,4190,413
117.4235066,39.11594941,1201,1,14,145,1453,350
117.0771434,38.82405664,1202,1,33,336,3360,188
117.361499,39.24618268,1201,1,35,351,3511,389
117.2108131,39.1439299,1201,1,33,336,3360,241
117.2108131,39.1439299,1201,1,39,397,3971,6886
117.5646996,39.08898105,1201,1,36,366,3660,309
117.5421198,38.98188417,1201,1,33,338,3382,729
117.2108131,39.1439299,1201,1,26,266,2661,203
117.2108131,39.1439299,1201,1,22,222,2221,369
117.3819129,39.07286035,1201,1,34,347,3473,340
117.2316711,38.69021654,1201,1,31,314,3140,170
117.1992082,39.05187953,1201,1,26,266,2664,101
117.2108131,39.1439299,1201,1,34,348,3484,122
116.9359801,38.85573897,1202,1,33,339,3399,353
117.0196734,39.11530329,1201,1,39,397,3971,456
117.2108131,39.1439299,1201,1,24,244,2442,316
117.2108131,39.1439299,1201,1,33,336,3360,299
117.2852291,39.76495868,1201,1,13,132,1320,478
117.2108131,39.1439299,1201,1,33,333,3333,367
117.2612709,38.98732307,1201,1,32,326,3261,58
117.2108131,39.1439299,1201,1,36,366,3660,476
117.2108131,39.1439299,1201,1,26,266,2661,98
117.2108131,39.1439299,1201,1,37,377,3770,597
116.958543,39.24334809,1201,1,37,376,3761,143
117.4645332,38.98066918,1201,1,22,223,2239,349
117.2258364,39.2378336,1201,1,22,222,2221,100
117.8521107,39.3573277,1202,1,30,302,3024,588
117.1533006,38.89668186,1202,1,35,359,3599,429
117.0431004,38.85688522,1202,1,31,314,3140,455
117.2731943,39.76893559,1201,1,35,351,3515,512
117.4353305,39.13089561,1201,1,34,344,3443,706
116.7319726,38.92867208,1202,1,13,139,1399,293
117.2108131,39.1439299,1201,1,24,243,2439,229
117.49501,38.83550549,1201,1,26,261,2612,277
117.2108131,39.1439299,1201,1,34,342,3423,169
117.2437914,39.39208475,1201,1,33,337,3379,666
117.566753,39.08923442,1201,1,38,381,3811,2077
117.0739156,39.1384071,1201,1,36,366,3660,97
117.2108131,39.1439299,1201,1,30,302,3021,409
117.2108131,39.1439299,1201,1,34,344,3443,66
116.5153113,40.17587098,1101,1,24,242,2422,984
116.395645,39.92998578,1101,1,30,302,3021,137
116.3647135,39.79468895,1101,1,23,231,2319,462
116.377871,39.84008157,1101,1,44,443,4430,361
116.395645,39.92998578,1101,1,14,149,1495,164
116.5467318,39.68117251,1101,1,13,135,1353,233
118.4202054,39.2817447,1302,1,30,307,3071,285
118.7393235,41.07530377,1308,1,8,81,810,398
116.1849352,40.7875216,1308,1,32,322,3221,136
114.5220818,38.04895831,1301,1,26,266,2664,480
118.2381281,39.63045651,1302,1,35,351,3511,126
115.0917383,37.9911451,1301,1,30,302,3024,412
114.8164758,38.05493638,1301,1,41,412,4120,328
114.9372472,38.54634854,1306,1,36,366,3660,262
116.7299831,39.06523144,1310,1,31,314,3140,540
119.6043676,39.94546157,1303,1,15,151,1513,487
116.1832989,39.04278686,1306,1,23,231,2319,304
115.4997369,39.36202458,1306,1,24,243,2431,348
114.7622708,38.37757803,1301,1,26,261,2619,315
114.4226057,39.83360045,1301,1,30,301,3011,296
114.4428549,37.94695316,1301,1,37,371,3713,319
119.6043676,39.94546157,1303,1,35,351,3511,546
117.2202968,39.17314893,1309,1,38,385,3856,1166
114.5220818,38.04895831,1301,1,35,357,3572,345
114.7622708,38.37757803,1301,1,31,312,3120,168
115.5645457,38.85110907,1309,1,37,375,3751,257
119.6043676,39.94546157,1303,1,13,137,1372,123
116.6237948,41.42568434,1308,1,8,81,810,486
117.9576391,40.13790106,1302,1,8,81,810,290
118.6869546,40.04044251,1302,1,13,139,1391,403
117.2202968,39.17314893,1309,1,33,336,3360,185
116.1632141,38.74110464,1309,1,20,203,2039,514
114.2895534,37.62813245,1301,1,10,109,1099,427
118.1876551,39.6987506,1302,1,34,342,3424,495
115.0917383,37.9911451,1301,1,28,281,2811,516
116.7302099,39.58682244,1310,1,34,346,3464,253
118.4186552,39.69071856,1302,1,25,252,2520,1951
117.972281,40.91675095,1308,1,33,336,3360,132
116.8638065,38.29761535,1309,1,31,313,3130,209
116.5781267,39.11596112,1310,1,22,222,2221,523
114.388942,38.02820326,1301,1,35,359,3599,190
115.8858161,38.42220712,1309,1,17,171,1711,517
118.7066678,39.5156121,1302,1,30,305,3055,162
114.2895534,37.62813245,1301,1,14,149,1499,619
117.8319539,39.33432833,1302,1,37,376,3761,434
116.6873598,38.79155002,1310,1,42,421,4210,160
114.8594993,38.03263256,1301,1,26,266,2662,191
115.05729,37.0728339,1306,1,17,171,1711,681
117.3695634,40.92482074,1308,1,8,81,810,490
114.8164758,38.05493638,1301,1,13,135,1353,149
119.5273861,39.95015337,1303,1,36,366,3660,1296
114.3261538,38.46811574,1301,1,30,308,3082,286
116.0456041,39.13510679,1306,1,19,192,1922,100
116.8638065,38.29761535,1309,1,14,142,1422,387
114.4115502,37.93629115,1301,1,29,292,2921,315
117.2202968,39.17314893,1301,1,8,81,810,16
114.8164758,38.05493638,1301,1,22,222,2221,598
115.0917383,37.9911451,1301,1,33,331,3311,349
115.2784229,38.43642462,1306,1,17,171,1711,224
115.2567199,37.8954131,1301,1,19,191,1910,5426
117.2202968,39.17314893,1301,1,35,352,3525,51
125.3448993,43.99825241,1308,1,8,81,810,460
119.3151212,39.66630565,1303,1,31,314,3140,483
116.7036022,39.51861063,1310,1,29,292,2929,48
117.7347526,39.81884336,1302,1,35,354,3542,364
114.8348795,39.14573909,1307,1,13,137,1371,567
117.9330098,39.6975774,1302,1,13,131,1310,422
114.5286041,38.05288995,1309,1,23,231,2319,367
118.0109576,40.23425456,1302,1,8,81,810,100
114.5085703,38.01583425,1301,1,6,61,610,426
114.7471523,38.27016612,1301,1,13,134,1340,106
118.0237502,40.01319393,1302,1,8,81,810,432
114.3778992,38.06122747,1301,1,27,275,2750,363
117.390805,38.43913942,1309,1,25,251,2511,33
116.3873332,39.17944003,1310,1,13,137,1371,306
115.2605192,37.89273541,1301,1,19,191,1910,289
116.6778323,37.8874516,1309,1,35,354,3542,196
116.6237948,41.42568434,1308,1,10,101,1013,380
116.0451301,39.13376989,1306,1,33,338,3389,136
115.0969814,37.82997975,1301,1,38,383,3831,15
115.0917383,37.9911451,1301,1,32,326,3262,413
116.8373953,38.31032993,1309,1,29,292,2926,219
117.2202968,39.17314893,1301,1,18,181,1810,343
118.1834506,39.65053092,1302,1,33,339,3399,2033
115.2987495,37.92412188,1301,1,19,191,1910,598
116.395645,39.92998578,1101,1,39,397,3971,349
116.395645,39.92998578,1101,1,35,358,3581,402
116.6975966,40.35425488,1101,1,33,339,3399,440
116.395645,39.92998578,1101,1,14,149,1495,413
116.14982,39.71906478,1101,1,29,292,2929,118
116.395645,39.92998578,1101,1,23,231,2311,334
116.3693015,39.6436905,1101,1,29,292,2924,58
116.395645,39.92998578,1101,1,30,308,3089,183
116.253795,39.86952634,1101,1,27,274,2740,97
116.6975796,40.35531006,1101,1,36,366,3660,157
116.3366077,39.99366746,1101,1,26,265,2659,206
116.3905771,39.68139943,1101,1,30,302,3021,418
116.5602957,39.96812224,1101,1,30,309,3099,643
117.2202968,39.17314893,0,1,30,303,3039,237
116.395645,39.92998578,1101,1,34,344,3443,339
116.395645,39.92998578,1101,1,24,242,2422,476
117.1210185,40.16484341,1101,1,38,383,3831,109
115.960507,39.7336537,1101,1,29,292,2926,125
116.7488626,39.95351254,1101,1,33,331,3312,473
116.5061519,39.98400516,1101,1,39,397,3971,333
116.3790541,39.96742309,1101,1,36,362,3620,350
116.395645,39.92998578,1101,1,29,292,2927,193
118.2107466,39.6137217,1302,1,8,81,810,515
115.9966532,36.47812782,1310,1,35,355,3553,533
114.5220818,38.04895831,1301,1,26,261,2611,1
114.0468098,38.09352908,1301,1,6,61,610,120
119.1375825,40.35365031,1303,1,8,81,810,279
116.1717683,38.0331708,1309,1,35,359,3591,441
117.0212842,39.96742765,1310,1,34,348,3484,135
116.6778323,37.8874516,1309,1,30,305,3054,348
117.2202968,39.17314893,1306,1,29,291,2915,204
117.8968661,40.07450677,1302,1,35,351,3511,183
116.6233172,38.08984039,1309,1,31,313,3130,513
115.0917383,37.9911451,1301,1,32,326,3262,450
114.6898477,38.28994649,1301,1,14,143,1432,604
115.2987495,37.92412188,1301,1,19,192,1921,998
116.8375962,40.03031457,1310,1,30,309,3099,926
117.0513056,39.74310003,1310,1,21,211,2110,111
114.5220818,38.04895831,1301,1,35,351,3516,64
116.8658498,38.0231857,1309,1,36,366,3660,318
114.6065357,41.78459527,1307,1,13,131,1310,254
115.5047455,38.7467939,1306,1,34,343,3431,283
116.8638065,38.29761535,1309,1,26,268,2684,1014
115.5128925,40.39123651,1307,1,30,305,3055,1034
114.6975412,38.359695,1301,1,38,385,3859,6149
118.1156139,39.84850032,1302,1,31,314,3140,353
118.0594904,39.78990941,1302,1,31,314,3140,178
118.212525,39.75085277,1302,1,33,339,3391,261
118.1834506,39.65053092,1302,1,33,334,3340,400
117.3351366,38.35848124,1309,1,38,382,3823,351
106.751516,39.20942391,1309,1,26,261,2614,392
115.4948102,38.88656455,1306,1,22,222,2221,332
115.2183149,37.96403658,1301,1,19,192,1921,2086
116.4948169,38.91139048,1310,1,20,202,2021,429
116.7036022,39.51861063,1310,1,35,351,3512,96
116.2430758,38.02791583,1309,1,35,359,3591,257
116.9100901,38.46821421,1309,1,30,306,3061,30
114.7304512,39.36693679,1306,1,10,101,1012,416
114.5220818,38.04895831,1301,1,34,348,3489,357
115.057407,38.46583916,1306,1,34,348,3484,52
117.2202968,39.17314893,1301,1,31,314,3140,312
114.4771556,38.09085546,1301,1,34,344,3441,256
115.1332691,38.03695241,1301,1,26,264,2641,97
116.13634,38.14624771,1309,1,38,382,3821,66
116.2715928,38.48372143,1309,1,37,375,3752,79
117.0212842,39.96742765,1310,1,34,348,3484,187
116.1803599,39.04163813,1306,1,29,292,2922,311
116.7817469,39.864474,1307,1,14,144,1440,771
115.8384419,38.6730209,1306,1,17,177,1772,458
115.057407,38.46583916,1306,1,38,383,3831,313
117.2661108,38.35679776,1309,1,37,376,3762,432
115.8384419,38.6730209,1306,1,17,177,1772,179
115.886731,38.87825522,1306,1,32,321,3211,90
116.7036022,39.51861063,1310,1,31,314,3140,654
117.9576391,40.13790106,1302,1,14,145,1453,113
114.5220818,38.04895831,1301,1,19,192,1929,474
119.5794749,39.98577197,1303,1,38,381,3812,471
119.8471437,40.00509528,1303,1,32,326,3262,364
114.0473947,38.0389739,1301,1,6,61,610,364
116.060058,38.59092152,1309,1,38,382,3823,215
115.8277704,38.49590599,1309,1,19,193,1931,425
115.4948102,38.88656455,1306,1,15,151,1512,172
117.9576391,40.13790106,1302,1,8,81,810,89
117.1018729,39.90680295,1310,1,34,345,3452,457
116.8989169,39.72244812,1310,1,22,223,2231,104
116.3944375,39.98018469,1308,1,8,81,810,324
116.799444,39.16689494,1310,1,13,135,1352,409
117.2202968,39.17314893,1310,1,38,383,3831,306
118.8066356,39.59499791,1302,1,30,301,3011,318
117.1936925,38.0865975,1309,1,33,335,3352,444
118.1834506,39.65053092,1302,1,37,371,3713,284
114.8164758,38.05493638,1301,1,6,61,610,251
116.7360866,39.51116616,1309,1,33,335,3352,300
118.1834506,39.65053092,1302,1,31,314,3140,4249
117.7650242,40.98434889,1308,1,15,152,1522,421
114.5702013,38.22707254,1301,1,26,266,2661,394
118.1257183,40.97324218,1308,1,8,81,810,782
117.7212959,39.89962905,1302,1,23,231,2319,317
118.1834506,39.65053092,1302,1,31,314,3140,650
117.7347526,39.81884336,1302,1,44,441,4411,534
118.6046167,39.49434708,1302,1,30,301,3011,168
118.9903386,39.70112389,1303,1,26,261,2619,433
116.8143858,39.98263706,1310,1,36,366,3660,511
116.2206054,38.57914566,1309,1,37,375,3752,224
118.9347467,39.39219824,1302,1,33,332,3323,208
118.0594555,39.47984311,1302,1,35,351,3511,164
115.1190629,38.82855326,1306,1,13,137,1372,288
116.170103,38.80450784,1309,1,29,291,2919,306
116.1832989,39.04278686,1306,1,29,291,2915,363
114.9713106,38.13373724,1301,1,19,192,1929,403
114.5220818,38.04895831,1301,1,19,192,1929,434
114.5220818,38.04895831,1301,1,15,152,1524,649
115.4552052,38.91852059,1306,1,33,336,3360,1118
116.7913206,39.56465282,1310,1,14,141,1419,913
116.7296928,39.09055143,1310,1,31,314,3140,496
114.7405897,37.76715795,1301,1,17,171,1711,323
116.4948169,38.91139048,1310,1,20,202,2021,250
115.0354353,40.56015154,1307,1,26,261,2614,282
116.2896702,39.35110594,1310,1,34,343,3433,296
118.0594904,39.78990941,1302,1,31,314,3140,355
114.8937815,40.81118849,1307,1,30,303,3031,231
115.6215529,38.61640892,1306,1,17,175,1751,185
117.9338225,40.99252105,1308,1,30,302,3021,374
117.2202968,39.17314893,1308,1,8,81,810,1239
117.2202968,39.17314893,1302,1,23,231,2319,366
116.8638065,38.29761535,1309,1,36,366,3660,323
116.395645,39.92998578,1101,1,38,382,3823,254
116.3386051,39.99941882,1101,1,38,385,3852,186
116.8513822,39.81394354,1101,1,33,336,3360,123
116.7392018,39.86025591,1101,1,27,273,2730,271
116.3142237,40.04792009,1101,1,40,401,4011,419
116.395645,39.92998578,1101,1,30,302,3021,193
116.3044183,40.16467249,1101,1,30,302,3021,355
116.6991157,40.35569822,1101,1,36,366,3660,459
116.395645,39.92998578,1101,1,40,402,4023,448
116.395645,39.92998578,1101,1,27,277,2770,513
116.8243558,40.07035738,1101,1,36,366,3660,524
116.3689801,39.8501636,1101,1,29,292,2928,328
116.395645,39.92998578,1101,1,33,333,3333,432
116.5322905,39.81370959,1101,1,35,359,3591,101
116.395645,39.92998578,1101,1,39,396,3963,827
116.7305022,39.86164877,1101,1,27,277,2770,218
116.246464,40.20799789,1101,1,35,358,3586,460
116.395645,39.92998578,1101,1,23,231,2319,190
116.3386217,40.04732012,1101,1,40,401,4011,197
116.395645,39.92998578,1101,1,27,276,2760,468
116.3421417,39.95958158,1101,1,34,341,3411,307
116.5477902,39.86927053,1101,1,13,135,1352,410
116.395645,39.92998578,1101,1,26,262,2624,44
116.6084621,40.00257111,1101,1,33,331,3312,338
116.395645,39.92998578,1101,1,41,412,4120,277
117.2108131,39.1439299,1201,1,29,292,2926,111
117.4640772,39.00885789,1201,1,31,314,3140,138
117.2108131,39.1439299,1201,1,18,181,1810,322
117.2260564,39.23939467,1201,1,22,222,2221,280
117.6985157,39.05481352,1201,1,33,333,3331,646
97.20116789,31.12089904,1201,1,33,335,3359,366
117.1151355,39.32443515,1201,1,30,301,3011,565
117.2108131,39.1439299,1202,1,36,362,3620,451
117.1079984,39.51086596,1201,1,24,243,2437,300
117.2108131,39.1439299,1201,1,39,397,3971,41
117.2979033,39.70706149,1201,1,23,231,2319,209
117.2184241,39.24079605,1201,1,38,383,3831,466
117.2108131,39.1439299,1201,1,33,339,3399,235
117.0936767,39.10716584,1201,1,34,344,3441,333
117.0202561,38.81137748,1202,1,31,314,3140,420
117.2108131,39.1439299,1201,1,35,351,3515,174
117.4683255,38.81132984,1201,1,26,266,2669,282
117.365239,39.22454804,1201,1,44,441,4411,270
117.3969895,38.93927342,1201,1,39,397,3971,146
117.2108131,39.1439299,1201,1,44,443,4430,474
117.4021774,39.10499164,1201,1,18,181,1810,377
117.1181276,39.17019368,1201,1,35,352,3525,133
117.2108131,39.1439299,1201,1,33,334,3340,475
117.2518913,38.98602873,1201,1,30,305,3059,284
117.2108131,39.1439299,1201,1,29,291,2912,473
117.2108131,39.1439299,1201,1,34,344,3444,408
117.2108131,39.1439299,1201,1,22,223,2231,276
117.2793092,39.0968082,1201,1,34,342,3424,365
117.2108131,39.1439299,1201,1,14,144,1440,907
117.2108131,39.1439299,1201,1,35,355,3553,170
117.2108131,39.1439299,1201,1,40,401,4012,443
117.2108131,39.1439299,1201,1,39,397,3971,561
117.1806061,39.25913063,1201,1,37,376,3761,328
117.413151,39.13961412,1201,1,36,366,3660,274
117.3549893,39.08442537,1201,1,35,351,3512,382
117.3589466,39.07144411,1201,1,35,351,3511,88
117.253015,38.98889581,1201,1,36,366,3660,327
117.2099902,39.03126988,1201,1,35,358,3589,539
117.4412662,38.8770544,1201,1,31,314,3140,454
117.2108131,39.1439299,1202,1,31,314,3140,157
117.2108131,39.1439299,1201,1,33,332,3329,405
117.2108131,39.1439299,1201,1,22,222,2222,556
116.9756794,39.08443002,1201,1,27,271,2710,256
117.2108131,39.1439299,1201,1,34,344,3444,281
117.7335919,38.95426967,1201,1,26,261,2619,144
117.4635993,39.04977281,1201,1,33,334,3340,175
117.2638634,39.02775731,1201,1,38,382,3823,20
117.2296182,39.75403337,1201,1,21,213,2130,349
117.2108131,39.1439299,1201,1,44,441,4414,957
117.436099,39.12148913,1201,1,14,145,1453,516
117.2108131,39.1439299,1201,1,26,263,2632,245
117.2108131,39.1439299,1201,1,30,303,3035,83
117.2108131,39.1439299,1201,1,38,382,3829,102
117.4732486,38.91985805,1201,1,34,344,3443,191
117.5245114,39.56662139,1201,1,33,331,3312,265
117.2505287,38.98474782,1201,1,14,143,1432,658
117.2108131,39.1439299,1201,1,39,397,3972,379
117.2108131,39.1439299,1201,1,39,399,3990,439
113.5555814,22.22576325,1201,1,39,397,3971,461
117.4198441,39.12366008,1201,1,26,266,2665,408
117.2108131,39.1439299,1202,1,31,314,3140,450
117.2108131,39.1439299,1201,1,29,292,2928,336
117.2108131,39.1439299,1202,1,31,314,3140,365
117.4570497,38.98523504,1201,1,39,397,3971,379
117.33547,39.02265034,1201,1,30,309,3091,129
117.2108131,39.1439299,1201,1,18,181,1810,700
117.2108131,39.1439299,1201,1,35,352,3525,239
117.2108131,39.1439299,1201,1,24,243,2437,153
117.086406,38.81865425,1202,1,31,314,3140,107
116.5218846,39.81136181,1101,1,23,231,2319,577
116.395645,39.92998578,1101,1,27,276,2760,169
